3.52168	-0.896353	-0.273503	1.01897	0.159071	-0.122616	0.114432	-0.634562	0.385928	-0.30966	0.466883	0.944222	-0.852811	
3.58781	-0.935225	-0.246716	0.99619	0.189706	-0.0609645	0.0570103	-0.541889	0.421807	-0.380405	0.458693	0.922294	-0.8805	
3.66026	-0.971049	-0.21517	0.965578	0.222402	0.00547041	-0.0072324	-0.448359	0.446947	-0.466164	0.442311	0.914523	-0.889258	
3.7395	-1.00287	-0.179074	0.924598	0.256331	0.0782672	-0.077257	-0.356384	0.462447	-0.570039	0.411335	0.926423	-0.873782	
3.79634	-1.07189	0.0147135	0.571423	0.335074	0.500467	-0.349788	-0.00404868	0.469202	-1.09239	-0.154408	1.09644	-0.314794	
3.851	-1.07103	0.0403327	0.511035	0.323392	0.559997	-0.363725	0.035497	0.468237	-1.11417	-0.273443	1.07867	-0.194794	
3.90444	-1.0681	0.0653348	0.451304	0.305723	0.616791	-0.371058	0.0745127	0.467345	-1.1182	-0.387119	1.04369	-0.0802261	
3.95755	-1.06309	0.0901313	0.392137	0.282336	0.670952	-0.372467	0.114219	0.466406	-1.10762	-0.492183	0.993404	0.0257776	
4.01114	-1.05586	0.115096	0.333314	0.253385	0.722548	-0.368481	0.155829	0.465207	-1.08609	-0.586235	0.930256	0.121028	
4.06601	-1.04609	0.140573	0.274486	0.218922	0.771608	-0.359495	0.200665	0.463401	-1.05754	-0.66759	0.856871	0.204188	
4.12297	-1.03327	0.166891	0.215142	0.178895	0.818127	-0.345786	0.250287	0.460414	-1.02611	-0.735085	0.77582	0.274671	
4.18295	-1.01659	0.194368	0.154514	0.13313	0.862074	-0.327498	0.306678	0.455271	-0.996097	-0.787796	0.68942	0.332526	
4.2471	-0.994838	0.223306	0.0914399	0.0813152	0.903398	-0.304621	0.372489	0.446265	-0.972056	-0.824567	0.599567	0.378302	
4.31681	-0.966173	0.253905	0.0242137	0.0230597	0.941959	-0.276965	0.451276	0.43031	-0.959016	-0.84319	0.507739	0.41288	
4.39327	-0.928081	0.285809	-0.0491239	-0.0414174	0.977205	-0.244391	0.546848	0.401939	-0.962519	-0.83919	0.415671	0.437251	
4.47457	-0.879163	0.316684	-0.128205	-0.10852	1.00737	-0.208163	0.658153	0.353868	-0.986079	-0.80634	0.327925	0.452472	
4.5317	-0.579577	0.365086	-0.487933	-0.313205	1.06751	-0.0518806	1.07687	-0.154476	-1.12188	-0.314735	0.0450032	0.46921	
4.58616	-0.520178	0.353385	-0.548701	-0.327086	1.06888	-0.026299	1.10128	-0.275949	-1.10658	-0.19429	0.00530557	0.47024	
4.63898	-0.46178	0.335713	-0.606363	-0.33428	1.06814	-0.00143296	1.10699	-0.392872	-1.07374	-0.0784365	-0.0332555	0.471308	
4.69107	-0.404315	0.312382	-0.661094	-0.335527	1.06541	0.0231453	1.09698	-0.501795	-1.02506	0.0293972	-0.0719249	0.472397	
4.74326	-0.347593	0.283576	-0.713026	-0.331404	1.06062	0.047828	1.07478	-0.600168	-0.962892	0.126759	-0.111888	0.473408	
4.79635	-0.291317	0.249369	-0.762244	-0.32235	1.05356	0.0729815	1.04425	-0.686226	-0.889862	0.212086	-0.154385	0.47414	
4.85112	-0.235066	0.209722	-0.808781	-0.30868	1.04385	0.098958	1.00943	-0.758818	-0.808602	0.284589	-0.200827	0.474229	
4.90843	-0.178232	0.164482	-0.852632	-0.290592	1.03086	0.126109	0.974509	-0.817184	-0.721554	0.344141	-0.252955	0.473043	
4.96928	-0.119909	0.113348	-0.893762	-0.268146	1.01367	0.154798	0.943851	-0.860613	-0.630794	0.391159	-0.313057	0.469454	
5.03492	-0.0587342	0.055857	-0.932091	-0.241236	0.990825	0.185379	0.922187	-0.887861	-0.537927	0.426448	-0.38426	0.461412	
5.10681	0.00719555	-0.00840088	-0.967348	-0.20962	0.960152	0.218021	0.914908	-0.896144	-0.444282	0.451028	-0.470626	0.445116	
5.18533	0.0793922	-0.0783131	-0.998558	-0.173552	0.919166	0.251865	0.92752	-0.880127	-0.352341	0.466005	-0.575179	0.414122	
5.24127	0.496284	-0.349225	-1.0653	0.0184501	0.569014	0.330775	1.1001	-0.321005	-0.00155957	0.471298	-1.09854	-0.150293	
5.29508	0.555098	-0.363286	-1.06432	0.0437803	0.509224	0.319506	1.08283	-0.201224	0.0378509	0.470196	-1.12068	-0.268972	
5.34771	0.611263	-0.37085	-1.06131	0.0685015	0.450047	0.302348	1.04843	-0.0867821	0.076744	0.469169	-1.12518	-0.382387	
5.40003	0.664884	-0.372581	-1.05626	0.0930214	0.391381	0.27956	0.99879	0.0192238	0.116332	0.468093	-1.11512	-0.487317	
5.45285	0.716032	-0.368995	-1.04903	0.117709	0.333002	0.251287	0.936297	0.114618	0.15782	0.466757	-1.09412	-0.581375	
5.50693	0.764738	-0.360478	-1.0393	0.142904	0.274564	0.217574	0.863546	0.198059	0.20252	0.464814	-1.06607	-0.662873	
5.56309	0.810994	-0.347294	-1.02656	0.168927	0.215562	0.178367	0.783089	0.268944	0.25198	0.461694	-1.03507	-0.730638	
5.62223	0.854772	-0.329586	-1.01001	0.196091	0.155242	0.133495	0.697223	0.327301	0.308165	0.456431	-1.00539	-0.783732	
5.68547	0.896023	-0.307345	-0.988486	0.224692	0.0924633	0.0826528	0.607843	0.373657	0.373706	0.447339	-0.981549	-0.820997	
5.75419	0.934613	-0.280383	-0.960161	0.254925	0.0255473	0.0254579	0.516425	0.408874	0.452134	0.43137	-0.968558	-0.840244	
5.82953	0.970016	-0.248556	-0.922571	0.286449	-0.0474447	-0.0378933	0.424683	0.433925	0.547272	0.403119	-0.971955	-0.837044	
5.90972	1.0005	-0.213064	-0.874304	0.317006	-0.126193	-0.103942	0.337107	0.449818	0.658251	0.355324	-0.995359	-0.805142	
5.96589	1.06294	-0.0595489	-0.578904	0.365489	-0.484037	-0.30594	0.0549668	0.468483	1.07835	-0.151961	-1.13332	-0.316522	
6.01935	1.06483	-0.0344693	-0.520505	0.354136	-0.544324	-0.319667	0.0156638	0.469736	1.10317	-0.273538	-1.11884	-0.196198	
6.07114	1.06466	-0.0101099	-0.463141	0.336929	-0.601515	-0.326819	-0.0224057	0.471016	1.10923	-0.390728	-1.08682	-0.0802882	
6.12215	1.06255	0.0139534	-0.406737	0.314176	-0.655808	-0.32813	-0.0604694	0.472319	1.09941	-0.500098	-1.03894	0.027779	
6.17323	1.05846	0.0381099	-0.351104	0.286059	-0.707358	-0.324169	-0.0996865	0.473564	1.07719	-0.599106	-0.977505	0.125542	
6.22515	1.05222	0.0627239	-0.295951	0.25264	-0.756266	-0.315364	-0.141256	0.474576	1.04633	-0.685987	-0.905077	0.21141	
6.27868	1.04346	0.0881458	-0.240877	0.213877	-0.802578	-0.302023	-0.186531	0.475036	1.0108	-0.759588	-0.824269	0.284553	
6.33466	1.03161	0.114726	-0.185317	0.169611	-0.846298	-0.284337	-0.237162	0.474378	0.974677	-0.819169	-0.737515	0.344791	
6.39404	1.01583	0.142829	-0.128434	0.119542	-0.887395	-0.262371	-0.295302	0.471606	0.942211	-0.864092	-0.646909	0.392485	
6.45805	0.99477	0.172824	-0.0689689	0.0632029	-0.925801	-0.236027	-0.363885	0.46491	0.91797	-0.893305	-0.554085	0.428394	
6.52812	0.966415	0.204963	-0.00511699	8.9079e-05	-0.961298	-0.205052	-0.446814	0.450936	0.907138	-0.904446	-0.460324	0.45351	
6.60511	0.928202	0.23873	0.0649027	-0.069252	-0.993105	-0.169478	-0.547693	0.423793	0.915321	-0.892715	-0.367628	0.468922	
6.68579	0.879425	0.271167	0.139796	-0.139858	-1.01922	-0.131309	-0.663183	0.376467	0.944656	-0.852613	-0.281473	0.476147	
6.74283	0.581831	0.327295	0.482565	-0.353759	-1.0644	0.0264641	-1.08786	-0.121432	1.09372	-0.350652	-0.00585828	0.472084	
6.79759	0.521445	0.317399	0.542173	-0.369671	-1.06362	0.0522713	-1.11451	-0.240579	1.08026	-0.229914	0.0342437	0.470493	
6.85103	0.461585	0.301468	0.599154	-0.378841	-1.06074	0.0773737	-1.12298	-0.355271	1.04935	-0.113728	0.0736298	0.468999	
6.90401	0.402205	0.279783	0.653582	-0.381965	-1.05579	0.102182	-1.11624	-0.462047	1.00271	-0.00542711	0.113534	0.467474	
6.95734	0.34312	0.252524	0.70551	-0.379591	-1.04863	0.127067	-1.09784	-0.558302	0.942669	0.0926042	0.155167	0.465698	
7.0118	0.284015	0.219768	0.75496	-0.372137	-1.03897	0.152369	-1.07166	-0.642176	0.871826	0.178854	0.19983	0.463322	
7.0682	0.224413	0.181495	0.801921	-0.359901	-1.02633	0.178406	-1.0418	-0.712368	0.792763	0.252585	0.249041	0.459783	
7.12743	0.16359	0.137571	0.846367	-0.343055	-1.00996	0.205484	-1.01255	-0.767861	0.707846	0.313725	0.304707	0.454136	
7.19058	0.100452	0.087726	0.888252	-0.321616	-0.988704	0.23389	-0.988398	-0.807483	0.619043	0.362732	0.369355	0.444752	
7.25901	0.0333705	0.0316039	0.927466	-0.295424	-0.960837	0.26382	-0.974272	-0.829138	0.527894	0.400427	0.446379	0.428711	
7.334	-0.0396282	-0.0307098	0.963557	-0.264295	-0.923929	0.295005	-0.975625	-0.828606	0.436028	0.427772	0.539596	0.400834	
7.41429	-0.11867	-0.0962801	0.99495	-0.229165	-0.87628	0.325445	-0.996453	-0.799578	0.347503	0.445716	0.64895	0.353861	
7.47128	-0.481101	-0.300486	1.06063	-0.0739038	-0.579527	0.37439	-1.13035	-0.316188	0.059141	0.468945	1.07121	-0.152757	
7.52549	-0.542064	-0.314382	1.06275	-0.0484382	-0.520686	0.36282	-1.11584	-0.195686	0.0192038	0.470659	1.09664	-0.274973	
7.57795	-0.59984	-0.321592	1.06275	-0.0237019	-0.462907	0.345294	-1.08372	-0.0794185	-0.0194105	0.472385	1.10313	-0.392966	
7.62957	-0.654616	-0.322863	1.06075	0.000730744	-0.406138	0.322132	-1.03561	0.0290834	-0.0579583	0.47414	1.09357	-0.503223	
7.68119	-0.706534	-0.318782	1.05674	0.0252503	-0.350211	0.293532	-0.973817	0.127268	-0.0976204	0.475859	1.07144	-0.603127	
7.73358	-0.755685	-0.309798	1.05054	0.0502233	-0.294854	0.259574	-0.900938	0.21348	-0.139616	0.477384	1.04055	-0.690864	
7.78752	-0.80211	-0.296238	1.04179	0.0760032	-0.23968	0.220235	-0.819622	0.286852	-0.185317	0.478411	1.00494	-0.765262	
7.84382	-0.845806	-0.278318	1.02994	0.102945	-0.184131	0.175373	-0.732349	0.347189	-0.236402	0.478393	0.968751	-0.825582	
7.90344	-0.886741	-0.256124	1.01412	0.131417	-0.12738	0.124707	-0.64125	0.394855	-0.295057	0.476352	0.936308	-0.871207	
7.96756	-0.924841	-0.229584	0.99302	0.161798	-0.0681784	0.0677855	-0.547995	0.43062	-0.364273	0.470501	0.912267	-0.901121	
8.03761	-0.959887	-0.198474	0.964622	0.194351	-0.00473489	0.00412265	-0.453893	0.455494	-0.448036	0.4575	0.901929	-0.912995	
8.11436	-0.991094	-0.162871	0.926395	0.228559	0.0646993	-0.0656883	-0.361	0.470591	-0.55004	0.43144	0.91104	-0.902031	
8.19446	-1.0165	-0.124852	0.877725	0.261425	0.138772	-0.136573	-0.274893	0.477473	-0.666871	0.38523	0.941764	-0.862703	
8.25014	-1.05913	0.0303509	0.583389	0.320308	0.475738	-0.350658	-0.00146179	0.472274	-1.09828	-0.108716	1.09975	-0.363558	
8.30349	-1.05815	0.0555018	0.523962	0.311354	0.53419	-0.366856	0.0380359	0.470511	-1.12626	-0.22758	1.08822	-0.242931	
8.35549	-1.05517	0.0799244	0.465071	0.296529	0.590099	-0.376453	0.076749	0.468851	-1.13599	-0.342269	1.05924	-0.126582	
8.407	-1.05021	0.10403	0.406644	0.276111	0.643571	-0.380142	0.11589	0.467168	-1.13037	-0.44936	1.01448	-0.0178078	
8.45881	-1.04316	0.128188	0.348483	0.250269	0.694678	-0.378458	0.156639	0.465256	-1.11283	-0.546264	0.956195	0.0810078	
8.5117	-1.03373	0.152734	0.290276	0.219072	0.743458	-0.371805	0.200251	0.462789	-1.08716	-0.631109	0.88691	0.16832	
8.56645	-1.02147	0.177979	0.231566	0.182491	0.789909	-0.36047	0.248181	0.459242	-1.05735	-0.702575	0.80917	0.243333	
8.62391	-1.00568	0.204222	0.171676	0.140395	0.834004	-0.344617	0.302239	0.453748	-1.02756	-0.759648	0.725326	0.3059	
8.68513	-0.985292	0.231745	0.109589	0.0925241	0.875703	-0.324269	0.364819	0.444818	-1.00218	-0.801225	0.637365	0.356407	
8.75139	-0.958695	0.260761	0.0437834	0.0385136	0.914912	-0.299275	0.439147	0.429801	-0.985988	-0.825422	0.546841	0.395621	
8.82406	-0.923575	0.291125	-0.0276967	-0.02172	0.951271	-0.269405	0.529082	0.403959	-0.984326	-0.828436	0.455245	0.424477	
8.90256	-0.877922	0.321247	-0.105522	-0.0859892	0.983444	-0.235258	0.635746	0.360202	-1.00175	-0.804082	0.366007	0.44388	
8.95625	-0.527365	0.363751	-0.52929	-0.308461	1.05666	-0.0552902	1.09703	-0.258172	-1.12848	-0.213351	0.0314456	0.471523	
9.00803	-0.470233	0.347301	-0.587055	-0.316476	1.05729	-0.0308246	1.10634	-0.377084	-1.09929	-0.0962449	-0.00705235	0.473329	
9.05883	-0.414153	0.325284	-0.641811	-0.31855	1.05596	-0.00673478	1.09908	-0.488815	-1.05384	0.0136525	-0.0452359	0.475163	
9.10947	-0.358969	0.297914	-0.693722	-0.315285	1.05269	0.0173711	1.07861	-0.590629	-0.994339	0.113649	-0.0842745	0.47698	
9.16071	-0.304424	0.265282	-0.742903	-0.307143	1.04733	0.0418603	1.04867	-0.680606	-0.923322	0.201958	-0.125352	0.478648	
9.21334	-0.250156	0.227376	-0.789417	-0.294461	1.03957	0.0670852	1.0132	-0.757495	-0.843418	0.277587	-0.169778	0.479908	
9.26813	-0.195658	0.184068	-0.833277	-0.277465	1.02894	0.0933975	0.976248	-0.820516	-0.757127	0.340227	-0.219121	0.48029	
9.326	-0.140184	0.135097	-0.874466	-0.25626	1.01465	0.121163	0.94204	-0.869091	-0.66664	0.390134	-0.2754	0.478958	
9.38806	-0.0826158	0.0800345	-0.91293	-0.2308	0.995545	0.150766	0.915052	-0.902392	-0.573705	0.428	-0.341347	0.474393	
9.4557	-0.0213091	0.0183368	-0.948512	-0.200872	0.969821	0.182535	0.900321	-0.91856	-0.479642	0.454787	-0.420679	0.463773	
9.53009	0.045661	-0.0499565	-0.980652	-0.166348	0.934991	0.216304	0.903541	-0.913535	-0.38605	0.471579	-0.517492	0.441956	
9.6094	0.118173	-0.121331	-1.00769	-0.128571	0.889513	0.249901	0.928519	-0.881482	-0.297365	0.479738	-0.631154	0.401743	
9.66616	0.457641	-0.349803	-1.05625	0.0306195	0.598612	0.319183	1.09522	-0.40095	-0.0117353	0.474219	-1.08349	-0.0732686	
9.72039	0.516938	-0.368287	-1.0558	0.0562803	0.538858	0.312007	1.08851	-0.279787	0.0285977	0.47214	-1.11711	-0.192353	
9.77308	0.573729	-0.379918	-1.05326	0.0811065	0.479528	0.298811	1.06409	-0.161804	0.0678515	0.470194	-1.13194	-0.30839	
9.8251	0.628095	-0.385416	-1.04871	0.105517	0.420611	0.279899	1.02336	-0.0505707	0.107274	0.468261	-1.13064	-0.41769	
9.87725	0.680095	-0.385355	-1.04205	0.129885	0.36196	0.25547	0.968467	0.0512648	0.148056	0.466142	-1.11652	-0.517407	
9.93031	0.729754	-0.380173	-1.03306	0.15455	0.303305	0.225623	0.90189	0.141926	0.19144	0.463529	-1.09333	-0.605455	
9.98504	0.777068	-0.370192	-1.0213	0.179825	0.244231	0.190367	0.826202	0.220424	0.238841	0.459928	-1.06504	-0.680352	
10.0423	0.822009	-0.355615	-1.00613	0.206004	0.184119	0.14961	0.743825	0.286456	0.291997	0.454534	-1.03582	-0.74099	
10.103	0.864537	-0.336506	-0.986563	0.233369	0.122026	0.103137	0.656851	0.340295	0.353177	0.445978	-1.01003	-0.786273	
10.1685	0.904578	-0.312761	-0.961112	0.262141	0.0565336	0.0506204	0.566939	0.382635	0.425437	0.431844	-0.992376	-0.814479	
10.2401	0.941858	-0.284149	-0.927583	0.292266	-0.0142753	-0.00811695	0.475546	0.414391	0.512584	0.407806	-0.98813	-0.822197	
10.3179	0.97529	-0.250989	-0.883726	0.322521	-0.0915642	-0.0715327	0.385533	0.436449	0.616721	0.36702	-1.00225	-0.803469	
10.3718	1.05505	-0.0705548	-0.535228	0.370621	-0.519821	-0.300067	0.042863	0.470142	1.0917	-0.243339	-1.13456	-0.226803	
10.4237	1.05627	-0.0461191	-0.478231	0.354891	-0.578042	-0.308772	0.00429408	0.472313	1.10351	-0.363511	-1.10781	-0.108802	
10.4744	1.05553	-0.0221192	-0.422352	0.333565	-0.633177	-0.311445	-0.03372	0.474506	1.0982	-0.477011	-1.06448	0.00250457	
10.5247	1.05286	0.00183944	-0.36746	0.306878	-0.685403	-0.308717	-0.0723505	0.476705	1.07904	-0.580963	-1.00669	0.104259	
10.5756	1.04817	0.026126	-0.313318	0.274945	-0.734848	-0.301071	-0.112762	0.478808	1.0497	-0.673333	-0.936941	0.194524	
10.6276	1.04118	0.0510945	-0.259595	0.237769	-0.781582	-0.288864	-0.15622	0.480604	1.01408	-0.75278	-0.857864	0.272176	
10.6817	1.03145	0.0770966	-0.205828	0.195247	-0.825627	-0.272344	-0.204218	0.481696	0.976222	-0.818487	-0.772004	0.336791	
10.7385	1.01831	0.104498	-0.151343	0.147144	-0.866968	-0.251642	-0.258651	0.48137	0.940276	-0.869903	-0.681625	0.388533	
10.7993	1.00069	0.133687	-0.0951327	0.093062	-0.905557	-0.226749	-0.322067	0.478331	0.910635	-0.906356	-0.588568	0.428025	
10.8654	0.976962	0.165035	-0.0356956	0.0324489	-0.941266	-0.197484	-0.397957	0.470173	0.892171	-0.926367	-0.494214	0.456194	
10.938	0.944766	0.198599	0.0289068	-0.0349585	-0.973673	-0.16364	-0.49056	0.452429	0.890492	-0.926543	-0.399932	0.474114	
11.0164	0.902008	0.232875	0.0994153	-0.106842	-1.00142	-0.126034	-0.601232	0.418132	0.910432	-0.90119	-0.3092	0.483057	
11.0739	0.614105	0.31292	0.438455	-0.34958	-1.05256	0.0366598	-1.07494	-0.0359048	1.0874	-0.439899	-0.0124593	0.475804	
11.1286	0.554117	0.307738	0.498003	-0.370362	-1.05212	0.0626243	-1.11454	-0.154751	1.08602	-0.318449	0.0285222	0.4732	
11.1816	0.494471	0.296448	0.55509	-0.38407	-1.04956	0.0876213	-1.13485	-0.271733	1.06673	-0.199029	0.0681236	0.470762	
11.2337	0.435202	0.279378	0.609787	-0.391458	-1.04499	0.11208	-1.13829	-0.382925	1.03066	-0.085447	0.107628	0.468372	
11.2857	0.3762	0.256757	0.662141	-0.393137	-1.03834	0.13638	-1.12803	-0.485238	0.979798	0.0194033	0.148232	0.465835	
11.3384	0.317227	0.228717	0.712176	-0.38958	-1.0294	0.160863	-1.10772	-0.576372	0.916552	0.113519	0.191163	0.462853	
11.3926	0.257909	0.195299	0.759888	-0.381139	-1.0178	0.185841	-1.08128	-0.654673	0.843492	0.195712	0.237791	0.458961	
11.4491	0.197675	0.15645	0.805249	-0.368051	-1.00292	0.211601	-1.05287	-0.718921	0.763096	0.265511	0.289771	0.45341	
11.5087	0.135666	0.112003	0.848223	-0.350419	-0.983889	0.238416	-1.02678	-0.767999	0.677546	0.323053	0.349237	0.444945	
