x	res0	res1	res2	res3	func
4.66	0.164256	0.164256	0.164256	0.164256	0.164256
4.67	0.160844	0.160844	0.160844	0.160844	0.160844
4.68	0.157426	0.157426	0.157426	0.157426	0.157426
4.69	0.154002	0.154002	0.154002	0.154002	0.154002
4.7	0.150573	0.150573	0.150573	0.150573	0.150573
4.71	0.147139	0.147139	0.147139	0.147139	0.147139
4.72	0.1437	0.1437	0.1437	0.1437	0.1437
4.73	0.140257	0.140257	0.140257	0.140257	0.140257
4.74	0.136809	0.136809	0.136809	0.136809	0.136809
4.75	0.133358	0.133358	0.133358	0.133358	0.133358
4.76	0.129903	0.129903	0.129903	0.129903	0.129903
4.77	0.126444	0.126444	0.126444	0.126444	0.126444
4.78	0.122982	0.122982	0.122982	0.122982	0.122982
4.79	0.119518	0.119518	0.119518	0.119518	0.119518
4.8	0.11605	0.11605	0.11605	0.11605	0.11605
4.81	0.112581	0.112581	0.112581	0.112581	0.112581
4.82	0.109109	0.109109	0.109109	0.109109	0.109109
4.83	0.105635	0.105635	0.105635	0.105635	0.105635
4.84	0.10216	0.10216	0.10216	0.10216	0.10216
4.85	0.0986837	0.0986837	0.0986837	0.0986837	0.0986837
4.86	0.0952062	0.0952062	0.0952062	0.0952062	0.0952062
4.87	0.091728	0.091728	0.091728	0.091728	0.091728
4.88	0.0882493	0.0882493	0.0882493	0.0882493	0.0882493
4.89	0.0847704	0.0847704	0.0847704	0.0847704	0.0847704
4.9	0.0812915	0.0812915	0.0812915	0.0812915	0.0812915
4.91	0.077813	0.077813	0.077813	0.077813	0.077813
4.92	0.074335	0.074335	0.074335	0.074335	0.074335
4.93	0.0708579	0.0708579	0.0708579	0.0708579	0.0708579
4.94	0.067382	0.067382	0.067382	0.067382	0.067382
4.95	0.0639074	0.0639074	0.0639074	0.0639074	0.0639074
4.96	0.0604346	0.0604346	0.0604346	0.0604346	0.0604346
4.97	0.0569636	0.0569636	0.0569636	0.0569636	0.0569636
4.98	0.0534949	0.0534949	0.0534949	0.0534949	0.0534949
4.99	0.0500286	0.0500286	0.0500286	0.0500286	0.0500286
5	0.0465651	0.0465651	0.0465651	0.0465651	0.0465651
5.01	0.0431046	0.0431046	0.0431046	0.0431046	0.0431046
5.02	0.0396474	0.0396474	0.0396474	0.0396474	0.0396474
5.03	0.0361937	0.0361937	0.0361937	0.0361937	0.0361937
5.04	0.0327439	0.0327439	0.0327439	0.0327439	0.0327439
5.05	0.0292981	0.0292981	0.0292981	0.0292981	0.0292981
5.06	0.0258567	0.0258567	0.0258567	0.0258567	0.0258567
5.07	0.0224199	0.0224199	0.0224199	0.0224199	0.0224199
5.08	0.0189879	0.0189879	0.0189879	0.0189879	0.0189879
5.09	0.0155611	0.0155611	0.0155611	0.0155611	0.0155611
5.1	0.0121398	0.0121398	0.0121398	0.0121398	0.0121398
5.11	0.00872407	0.00872407	0.00872407	0.00872407	0.00872407
5.12	0.00531431	0.00531431	0.00531431	0.00531431	0.00531431
5.13	0.00191076	0.00191076	0.00191076	0.00191076	0.00191076
5.14	-0.00148633	-0.00148633	-0.00148633	-0.00148633	-0.00148633
5.15	-0.00487669	-0.00487669	-0.00487669	-0.00487669	-0.00487669
5.16	-0.00826006	-0.00826006	-0.00826006	-0.00826006	-0.00826006
5.17	-0.0116362	-0.0116362	-0.0116362	-0.0116362	-0.0116362
5.18	-0.0150048	-0.0150048	-0.0150048	-0.0150048	-0.0150048
5.19	-0.0183656	-0.0183656	-0.0183656	-0.0183656	-0.0183656
5.2	-0.0217184	-0.0217184	-0.0217184	-0.0217184	-0.0217184
5.21	-0.0250629	-0.0250629	-0.0250629	-0.0250629	-0.0250629
5.22	-0.0283989	-0.0283989	-0.0283989	-0.0283989	-0.0283989
5.23	-0.031726	-0.031726	-0.031726	-0.031726	-0.031726
5.24	-0.0350441	-0.0350441	-0.0350441	-0.0350441	-0.0350441
5.25	-0.0383529	-0.0383529	-0.0383529	-0.0383529	-0.0383529
5.26	-0.0416521	-0.0416521	-0.0416521	-0.0416521	-0.0416521
5.27	-0.0449415	-0.0449415	-0.0449415	-0.0449415	-0.0449415
5.28	-0.0482208	-0.0482208	-0.0482208	-0.0482208	-0.0482208
5.29	-0.0514898	-0.0514898	-0.0514898	-0.0514898	-0.0514898
5.3	-0.0547481	-0.0547481	-0.0547481	-0.0547481	-0.0547481
5.31	-0.0579957	-0.0579957	-0.0579957	-0.0579957	-0.0579957
5.32	-0.0612322	-0.0612322	-0.0612322	-0.0612322	-0.0612322
5.33	-0.0644573	-0.0644573	-0.0644573	-0.0644573	-0.0644573
5.34	-0.0676709	-0.0676709	-0.0676709	-0.0676709	-0.0676709
5.35	-0.0708726	-0.0708726	-0.0708726	-0.0708726	-0.0708726
5.36	-0.0740623	-0.0740623	-0.0740623	-0.0740623	-0.0740623
5.37	-0.0772396	-0.0772396	-0.0772396	-0.0772396	-0.0772396
5.38	-0.0804044	-0.0804044	-0.0804044	-0.0804044	-0.0804044
5.39	-0.0835564	-0.0835564	-0.0835564	-0.0835564	-0.0835564
5.4	-0.0866954	-0.0866954	-0.0866954	-0.0866954	-0.0866954
5.41	-0.0898211	-0.0898211	-0.0898211	-0.0898211	-0.0898211
5.42	-0.0929332	-0.0929332	-0.0929332	-0.0929332	-0.0929332
5.43	-0.0960316	-0.0960316	-0.0960316	-0.0960316	-0.0960316
5.44	-0.099116	-0.099116	-0.099116	-0.099116	-0.099116
5.45	-0.102186	-0.102186	-0.102186	-0.102186	-0.102186
5.46	-0.105242	-0.105242	-0.105242	-0.105242	-0.105242
5.47	-0.108283	-0.108283	-0.108283	-0.108283	-0.108283
5.48	-0.111309	-0.111309	-0.111309	-0.111309	-0.111309
5.49	-0.11432	-0.11432	-0.11432	-0.11432	-0.11432
5.5	-0.117315	-0.117315	-0.117315	-0.117315	-0.117315
5.51	-0.120295	-0.120295	-0.120295	-0.120295	-0.120295
5.52	-0.12326	-0.12326	-0.12326	-0.12326	-0.12326
5.53	-0.126208	-0.126208	-0.126208	-0.126208	-0.126208
5.54	-0.129139	-0.129139	-0.129139	-0.129139	-0.129139
5.55	-0.132055	-0.132055	-0.132055	-0.132055	-0.132055
5.56	-0.134953	-0.134953	-0.134953	-0.134953	-0.134953
5.57	-0.137835	-0.137835	-0.137835	-0.137835	-0.137835
5.58	-0.140699	-0.140699	-0.140699	-0.140699	-0.140699
5.59	-0.143546	-0.143546	-0.143546	-0.143546	-0.143546
5.6	-0.146375	-0.146375	-0.146375	-0.146375	-0.146375
5.61	-0.149187	-0.149187	-0.149187	-0.149187	-0.149187
5.62	-0.151981	-0.151981	-0.151981	-0.151981	-0.151981
5.63	-0.154756	-0.154756	-0.154756	-0.154756	-0.154756
5.64	-0.157513	-0.157513	-0.157513	-0.157513	-0.157513
5.65	-0.160251	-0.160251	-0.160251	-0.160251	-0.160251
5.66	-0.162971	-0.162971	-0.162971	-0.162971	-0.162971
5.67	-0.165671	-0.165671	-0.165671	-0.165671	-0.165671
5.68	-0.168352	-0.168352	-0.168352	-0.168352	-0.168352
5.69	-0.171014	-0.171014	-0.171014	-0.171014	-0.171014
5.7	-0.173656	-0.173656	-0.173656	-0.173656	-0.173656
5.71	-0.176278	-0.176278	-0.176278	-0.176278	-0.176278
5.72	-0.17888	-0.17888	-0.17888	-0.17888	-0.17888
5.73	-0.181462	-0.181462	-0.181462	-0.181462	-0.181462
5.74	-0.184024	-0.184024	-0.184024	-0.184024	-0.184024
5.75	-0.186565	-0.186565	-0.186565	-0.186565	-0.186565
5.76	-0.189085	-0.189085	-0.189085	-0.189085	-0.189085
5.77	-0.191584	-0.191584	-0.191584	-0.191584	-0.191584
5.78	-0.194062	-0.194062	-0.194062	-0.194062	-0.194062
5.79	-0.196518	-0.196518	-0.196518	-0.196518	-0.196518
5.8	-0.198954	-0.198954	-0.198954	-0.198954	-0.198954
5.81	-0.201367	-0.201367	-0.201367	-0.201367	-0.201367
5.82	-0.203758	-0.203758	-0.203758	-0.203758	-0.203758
5.83	-0.206128	-0.206128	-0.206128	-0.206128	-0.206128
5.84	-0.208475	-0.208475	-0.208475	-0.208475	-0.208475
5.85	-0.2108	-0.2108	-0.2108	-0.2108	-0.2108
5.86	-0.213102	-0.213102	-0.213102	-0.213102	-0.213102
5.87	-0.215381	-0.215381	-0.215381	-0.215381	-0.215381
5.88	-0.217638	-0.217638	-0.217638	-0.217638	-0.217638
5.89	-0.219871	-0.219871	-0.219871	-0.219871	-0.219871
5.9	-0.222082	-0.222082	-0.222082	-0.222082	-0.222082
5.91	-0.224269	-0.224269	-0.224269	-0.224269	-0.224269
5.92	-0.226432	-0.226432	-0.226432	-0.226432	-0.226432
5.93	-0.228572	-0.228572	-0.228572	-0.228572	-0.228572
5.94	-0.230687	-0.230687	-0.230687	-0.230687	-0.230687
5.95	-0.232779	-0.232779	-0.232779	-0.232779	-0.232779
5.96	-0.234847	-0.234847	-0.234847	-0.234847	-0.234847
5.97	-0.23689	-0.23689	-0.23689	-0.23689	-0.23689
5.98	-0.238909	-0.238909	-0.238909	-0.238909	-0.238909
5.99	-0.240904	-0.240904	-0.240904	-0.240904	-0.240904
6	-0.242873	-0.242873	-0.242873	-0.242873	-0.242873
6.01	-0.244818	-0.244818	-0.244818	-0.244818	-0.244818
6.02	-0.246738	-0.246738	-0.246738	-0.246738	-0.246738
6.03	-0.248633	-0.248633	-0.248633	-0.248633	-0.248633
6.04	-0.250502	-0.250502	-0.250502	-0.250502	-0.250502
6.05	-0.252346	-0.252346	-0.252346	-0.252346	-0.252346
6.06	-0.254165	-0.254165	-0.254165	-0.254165	-0.254165
6.07	-0.255958	-0.255958	-0.255958	-0.255958	-0.255958
6.08	-0.257725	-0.257725	-0.257725	-0.257725	-0.257725
6.09	-0.259466	-0.259466	-0.259466	-0.259466	-0.259466
6.1	-0.261182	-0.261182	-0.261182	-0.261182	-0.261182
6.11	-0.262871	-0.262871	-0.262871	-0.262871	-0.262871
6.12	-0.264534	-0.264534	-0.264534	-0.264534	-0.264534
6.13	-0.26617	-0.26617	-0.26617	-0.26617	-0.26617
6.14	-0.267781	-0.267781	-0.267781	-0.267781	-0.267781
6.15	-0.269365	-0.269365	-0.269365	-0.269365	-0.269365
6.16	-0.270922	-0.270922	-0.270922	-0.270922	-0.270922
6.17	-0.272452	-0.272452	-0.272452	-0.272452	-0.272452
6.18	-0.273955	-0.273955	-0.273955	-0.273955	-0.273955
6.19	-0.275432	-0.275432	-0.275432	-0.275432	-0.275432
6.2	-0.276882	-0.276882	-0.276882	-0.276882	-0.276882
6.21	-0.278304	-0.278304	-0.278304	-0.278304	-0.278304
6.22	-0.279699	-0.279699	-0.279699	-0.279699	-0.279699
6.23	-0.281067	-0.281067	-0.281067	-0.281067	-0.281067
6.24	-0.282408	-0.282408	-0.282408	-0.282408	-0.282408
6.25	-0.283721	-0.283721	-0.283721	-0.283721	-0.283721
6.26	-0.285006	-0.285006	-0.285006	-0.285006	-0.285006
6.27	-0.286264	-0.286264	-0.286264	-0.286264	-0.286264
6.28	-0.287494	-0.287494	-0.287494	-0.287494	-0.287494
6.29	-0.288697	-0.288697	-0.288697	-0.288697	-0.288697
6.3	-0.289871	-0.289871	-0.289871	-0.289871	-0.289871
6.31	-0.291018	-0.291018	-0.291018	-0.291018	-0.291018
6.32	-0.292137	-0.292137	-0.292137	-0.292137	-0.292137
6.33	-0.293227	-0.293227	-0.293227	-0.293227	-0.293227
6.34	-0.29429	-0.29429	-0.29429	-0.29429	-0.29429
6.35	-0.295324	-0.295324	-0.295324	-0.295324	-0.295324
6.36	-0.296331	-0.296331	-0.296331	-0.296331	-0.296331
6.37	-0.297309	-0.297309	-0.297309	-0.297309	-0.297309
6.38	-0.298258	-0.298258	-0.298258	-0.298258	-0.298258
6.39	-0.299179	-0.299179	-0.299179	-0.299179	-0.299179
6.4	-0.300072	-0.300072	-0.300072	-0.300072	-0.300072
6.41	-0.300937	-0.300937	-0.300937	-0.300937	-0.300937
6.42	-0.301773	-0.301773	-0.301773	-0.301773	-0.301773
6.43	-0.30258	-0.30258	-0.30258	-0.30258	-0.30258
6.44	-0.303359	-0.303359	-0.303359	-0.303359	-0.303359
6.45	-0.304109	-0.304109	-0.304109	-0.304109	-0.304109
6.46	-0.304831	-0.304831	-0.304831	-0.304831	-0.304831
6.47	-0.305524	-0.305524	-0.305524	-0.305524	-0.305524
6.48	-0.306188	-0.306188	-0.306188	-0.306188	-0.306188
6.49	-0.306824	-0.306824	-0.306824	-0.306824	-0.306824
6.5	-0.30743	-0.30743	-0.30743	-0.30743	-0.30743
6.51	-0.308008	-0.308008	-0.308008	-0.308008	-0.308008
6.52	-0.308558	-0.308558	-0.308558	-0.308558	-0.308558
6.53	-0.309078	-0.309078	-0.309078	-0.309078	-0.309078
6.54	-0.30957	-0.30957	-0.30957	-0.30957	-0.30957
6.55	-0.310033	-0.310033	-0.310033	-0.310033	-0.310033
6.56	-0.310467	-0.310467	-0.310467	-0.310467	-0.310467
6.57	-0.310873	-0.310873	-0.310873	-0.310873	-0.310873
6.58	-0.311249	-0.311249	-0.311249	-0.311249	-0.311249
6.59	-0.311597	-0.311597	-0.311597	-0.311597	-0.311597
6.6	-0.311916	-0.311916	-0.311916	-0.311916	-0.311916
6.61	-0.312206	-0.312206	-0.312206	-0.312206	-0.312206
6.62	-0.312468	-0.312468	-0.312468	-0.312468	-0.312468
6.63	-0.3127	-0.3127	-0.3127	-0.3127	-0.3127
6.64	-0.312904	-0.312904	-0.312904	-0.312904	-0.312904
6.65	-0.31308	-0.31308	-0.31308	-0.31308	-0.31308
6.66	-0.313226	-0.313226	-0.313226	-0.313226	-0.313226
6.67	-0.313344	-0.313344	-0.313344	-0.313344	-0.313344
6.68	-0.313433	-0.313433	-0.313433	-0.313433	-0.313433
6.69	-0.313493	-0.313493	-0.313493	-0.313493	-0.313493
6.7	-0.313525	-0.313525	-0.313525	-0.313525	-0.313525
6.71	-0.313528	-0.313528	-0.313528	-0.313528	-0.313528
6.72	-0.313503	-0.313503	-0.313503	-0.313503	-0.313503
6.73	-0.313449	-0.313449	-0.313449	-0.313449	-0.313449
6.74	-0.313367	-0.313367	-0.313367	-0.313367	-0.313367
6.75	-0.313256	-0.313256	-0.313256	-0.313256	-0.313256
6.76	-0.313117	-0.313117	-0.313117	-0.313117	-0.313117
6.77	-0.31295	-0.31295	-0.31295	-0.31295	-0.31295
6.78	-0.312754	-0.312754	-0.312754	-0.312754	-0.312754
6.79	-0.31253	-0.31253	-0.31253	-0.31253	-0.31253
6.8	-0.312278	-0.312278	-0.312278	-0.312278	-0.312278
6.81	-0.311997	-0.311997	-0.311997	-0.311997	-0.311997
6.82	-0.311689	-0.311689	-0.311689	-0.311689	-0.311689
6.83	-0.311352	-0.311352	-0.311352	-0.311352	-0.311352
6.84	-0.310988	-0.310988	-0.310988	-0.310988	-0.310988
6.85	-0.310596	-0.310596	-0.310596	-0.310596	-0.310596
6.86	-0.310176	-0.310176	-0.310176	-0.310176	-0.310176
6.87	-0.309728	-0.309728	-0.309728	-0.309728	-0.309728
6.88	-0.309252	-0.309252	-0.309252	-0.309252	-0.309252
6.89	-0.308749	-0.308749	-0.308749	-0.308749	-0.308749
6.9	-0.308219	-0.308219	-0.308219	-0.308219	-0.308219
6.91	-0.307661	-0.307661	-0.307661	-0.307661	-0.307661
6.92	-0.307075	-0.307075	-0.307075	-0.307075	-0.307075
6.93	-0.306462	-0.306462	-0.306462	-0.306462	-0.306462
6.94	-0.305822	-0.305822	-0.305822	-0.305822	-0.305822
6.95	-0.305155	-0.305155	-0.305155	-0.305155	-0.305155
6.96	-0.304461	-0.304461	-0.304461	-0.304461	-0.304461
6.97	-0.303741	-0.303741	-0.303741	-0.303741	-0.303741
6.98	-0.302993	-0.302993	-0.302993	-0.302993	-0.302993
6.99	-0.302218	-0.302218	-0.302218	-0.302218	-0.302218
7	-0.301417	-0.301417	-0.301417	-0.301417	-0.301417
7.01	-0.30059	-0.30059	-0.30059	-0.30059	-0.30059
7.02	-0.299736	-0.299736	-0.299736	-0.299736	-0.299736
7.03	-0.298855	-0.298855	-0.298855	-0.298855	-0.298855
7.04	-0.297949	-0.297949	-0.297949	-0.297949	-0.297949
7.05	-0.297016	-0.297016	-0.297016	-0.297016	-0.297016
7.06	-0.296058	-0.296058	-0.296058	-0.296058	-0.296058
7.07	-0.295073	-0.295073	-0.295073	-0.295073	-0.295073
7.08	-0.294063	-0.294063	-0.294063	-0.294063	-0.294063
7.09	-0.293027	-0.293027	-0.293027	-0.293027	-0.293027
7.1	-0.291966	-0.291966	-0.291966	-0.291966	-0.291966
7.11	-0.290879	-0.290879	-0.290879	-0.290879	-0.290879
7.12	-0.289767	-0.289767	-0.289767	-0.289767	-0.289767
7.13	-0.28863	-0.28863	-0.28863	-0.28863	-0.28863
7.14	-0.287468	-0.287468	-0.287468	-0.287468	-0.287468
7.15	-0.286282	-0.286282	-0.286282	-0.286282	-0.286282
7.16	-0.28507	-0.28507	-0.28507	-0.28507	-0.28507
7.17	-0.283834	-0.283834	-0.283834	-0.283834	-0.283834
7.18	-0.282574	-0.282574	-0.282574	-0.282574	-0.282574
7.19	-0.281289	-0.281289	-0.281289	-0.281289	-0.281289
7.2	-0.27998	-0.27998	-0.27998	-0.27998	-0.27998
7.21	-0.278647	-0.278647	-0.278647	-0.278647	-0.278647
7.22	-0.27729	-0.27729	-0.27729	-0.27729	-0.27729
7.23	-0.275909	-0.275909	-0.275909	-0.275909	-0.275909
7.24	-0.274505	-0.274505	-0.274505	-0.274505	-0.274505
7.25	-0.273078	-0.273078	-0.273078	-0.273078	-0.273078
7.26	-0.271627	-0.271627	-0.271627	-0.271627	-0.271627
7.27	-0.270153	-0.270153	-0.270153	-0.270153	-0.270153
7.28	-0.268657	-0.268657	-0.268657	-0.268657	-0.268657
7.29	-0.267137	-0.267137	-0.267137	-0.267137	-0.267137
7.3	-0.265595	-0.265595	-0.265595	-0.265595	-0.265595
7.31	-0.26403	-0.26403	-0.26403	-0.26403	-0.26403
7.32	-0.262444	-0.262444	-0.262444	-0.262444	-0.262444
7.33	-0.260835	-0.260835	-0.260835	-0.260835	-0.260835
7.34	-0.259204	-0.259204	-0.259204	-0.259204	-0.259204
7.35	-0.257551	-0.257551	-0.257551	-0.257551	-0.257551
7.36	-0.255877	-0.255877	-0.255877	-0.255877	-0.255877
7.37	-0.254181	-0.254181	-0.254181	-0.254181	-0.254181
7.38	-0.252464	-0.252464	-0.252464	-0.252464	-0.252464
7.39	-0.250727	-0.250727	-0.250727	-0.250727	-0.250727
7.4	-0.248968	-0.248968	-0.248968	-0.248968	-0.248968
7.41	-0.247188	-0.247188	-0.247188	-0.247188	-0.247188
7.42	-0.245388	-0.245388	-0.245388	-0.245388	-0.245388
7.43	-0.243568	-0.243568	-0.243568	-0.243568	-0.243568
7.44	-0.241728	-0.241728	-0.241728	-0.241728	-0.241728
7.45	-0.239867	-0.239867	-0.239867	-0.239867	-0.239867
7.46	-0.237987	-0.237987	-0.237987	-0.237987	-0.237987
7.47	-0.236088	-0.236088	-0.236088	-0.236088	-0.236088
7.48	-0.234169	-0.234169	-0.234169	-0.234169	-0.234169
7.49	-0.232231	-0.232231	-0.232231	-0.232231	-0.232231
7.5	-0.230273	-0.230273	-0.230273	-0.230273	-0.230273
7.51	-0.228298	-0.228298	-0.228298	-0.228298	-0.228298
7.52	-0.226303	-0.226303	-0.226303	-0.226303	-0.226303
7.53	-0.22429	-0.22429	-0.22429	-0.22429	-0.22429
7.54	-0.222259	-0.222259	-0.222259	-0.222259	-0.222259
7.55	-0.22021	-0.22021	-0.22021	-0.22021	-0.22021
7.56	-0.218144	-0.218144	-0.218144	-0.218144	-0.218144
7.57	-0.216059	-0.216059	-0.216059	-0.216059	-0.216059
7.58	-0.213958	-0.213958	-0.213958	-0.213958	-0.213958
7.59	-0.211839	-0.211839	-0.211839	-0.211839	-0.211839
7.6	-0.209703	-0.209703	-0.209703	-0.209703	-0.209703
7.61	-0.207551	-0.207551	-0.207551	-0.207551	-0.207551
7.62	-0.205382	-0.205382	-0.205382	-0.205382	-0.205382
7.63	-0.203197	-0.203197	-0.203197	-0.203197	-0.203197
7.64	-0.200996	-0.200996	-0.200996	-0.200996	-0.200996
7.65	-0.198779	-0.198779	-0.198779	-0.198779	-0.198779
7.66	-0.196547	-0.196547	-0.196547	-0.196547	-0.196547
7.67	-0.194299	-0.194299	-0.194299	-0.194299	-0.194299
7.68	-0.192036	-0.192036	-0.192036	-0.192036	-0.192036
7.69	-0.189758	-0.189758	-0.189758	-0.189758	-0.189758
7.7	-0.187465	-0.187465	-0.187465	-0.187465	-0.187465
7.71	-0.185158	-0.185158	-0.185158	-0.185158	-0.185158
7.72	-0.182836	-0.182836	-0.182836	-0.182836	-0.182836
7.73	-0.180501	-0.180501	-0.180501	-0.180501	-0.180501
7.74	-0.178151	-0.178151	-0.178151	-0.178151	-0.178151
7.75	-0.175788	-0.175788	-0.175788	-0.175788	-0.175788
7.76	-0.173412	-0.173412	-0.173412	-0.173412	-0.173412
7.77	-0.171023	-0.171023	-0.171023	-0.171023	-0.171023
7.78	-0.16862	-0.16862	-0.16862	-0.16862	-0.16862
7.79	-0.166205	-0.166205	-0.166205	-0.166205	-0.166205
7.8	-0.163778	-0.163778	-0.163778	-0.163778	-0.163778
7.81	-0.161338	-0.161338	-0.161338	-0.161338	-0.161338
7.82	-0.158887	-0.158887	-0.158887	-0.158887	-0.158887
7.83	-0.156424	-0.156424	-0.156424	-0.156424	-0.156424
7.84	-0.153949	-0.153949	-0.153949	-0.153949	-0.153949
7.85	-0.151463	-0.151463	-0.151463	-0.151463	-0.151463
7.86	-0.148966	-0.148966	-0.148966	-0.148966	-0.148966
7.87	-0.146458	-0.146458	-0.146458	-0.146458	-0.146458
7.88	-0.14394	-0.14394	-0.14394	-0.14394	-0.14394
7.89	-0.141412	-0.141412	-0.141412	-0.141412	-0.141412
7.9	-0.138873	-0.138873	-0.138873	-0.138873	-0.138873
7.91	-0.136325	-0.136325	-0.136325	-0.136325	-0.136325
7.92	-0.133767	-0.133767	-0.133767	-0.133767	-0.133767
7.93	-0.1312	-0.1312	-0.1312	-0.1312	-0.1312
7.94	-0.128624	-0.128624	-0.128624	-0.128624	-0.128624
7.95	-0.126039	-0.126039	-0.126039	-0.126039	-0.126039
7.96	-0.123446	-0.123446	-0.123446	-0.123446	-0.123446
7.97	-0.120844	-0.120844	-0.120844	-0.120844	-0.120844
7.98	-0.118234	-0.118234	-0.118234	-0.118234	-0.118234
7.99	-0.115617	-0.115617	-0.115617	-0.115617	-0.115617
8	-0.112992	-0.112992	-0.112992	-0.112992	-0.112992
8.01	-0.110359	-0.110359	-0.110359	-0.110359	-0.110359
8.02	-0.10772	-0.10772	-0.10772	-0.10772	-0.10772
8.03	-0.105073	-0.105073	-0.105073	-0.105073	-0.105073
8.04	-0.102421	-0.102421	-0.102421	-0.102421	-0.102421
8.05	-0.0997614	-0.0997614	-0.0997614	-0.0997614	-0.0997614
8.06	-0.0970962	-0.0970962	-0.0970962	-0.0970962	-0.0970962
8.07	-0.0944251	-0.0944251	-0.0944251	-0.0944251	-0.0944251
8.08	-0.0917485	-0.0917485	-0.0917485	-0.0917485	-0.0917485
8.09	-0.0890667	-0.0890667	-0.0890667	-0.0890667	-0.0890667
8.1	-0.0863797	-0.0863797	-0.0863797	-0.0863797	-0.0863797
8.11	-0.083688	-0.083688	-0.083688	-0.083688	-0.083688
8.12	-0.0809918	-0.0809918	-0.0809918	-0.0809918	-0.0809918
8.13	-0.0782912	-0.0782912	-0.0782912	-0.0782912	-0.0782912
8.14	-0.0755867	-0.0755867	-0.0755867	-0.0755867	-0.0755867
8.15	-0.0728783	-0.0728783	-0.0728783	-0.0728783	-0.0728783
8.16	-0.0701664	-0.0701664	-0.0701664	-0.0701664	-0.0701664
8.17	-0.0674513	-0.0674513	-0.0674513	-0.0674513	-0.0674513
8.18	-0.0647332	-0.0647332	-0.0647332	-0.0647332	-0.0647332
8.19	-0.0620122	-0.0620122	-0.0620122	-0.0620122	-0.0620122
8.2	-0.0592888	-0.0592888	-0.0592888	-0.0592888	-0.0592888
8.21	-0.0565631	-0.0565631	-0.0565631	-0.0565631	-0.0565631
8.22	-0.0538355	-0.0538355	-0.0538355	-0.0538355	-0.0538355
8.23	-0.051106	-0.051106	-0.051106	-0.051106	-0.051106
8.24	-0.0483751	-0.0483751	-0.0483751	-0.0483751	-0.0483751
8.25	-0.045643	-0.045643	-0.045643	-0.045643	-0.045643
8.26	-0.0429098	-0.0429098	-0.0429098	-0.0429098	-0.0429098
8.27	-0.040176	-0.040176	-0.040176	-0.040176	-0.040176
8.28	-0.0374416	-0.0374416	-0.0374416	-0.0374416	-0.0374416
8.29	-0.0347071	-0.0347071	-0.0347071	-0.0347071	-0.0347071
8.3	-0.0319725	-0.0319725	-0.0319725	-0.0319725	-0.0319725
8.31	-0.0292383	-0.0292383	-0.0292383	-0.0292383	-0.0292383
8.32	-0.0265046	-0.0265046	-0.0265046	-0.0265046	-0.0265046
8.33	-0.0237716	-0.0237716	-0.0237716	-0.0237716	-0.0237716
8.34	-0.0210398	-0.0210398	-0.0210398	-0.0210397	-0.0210398
8.35	-0.0183092	-0.0183092	-0.0183092	-0.0183092	-0.0183092
8.36	-0.0155801	-0.0155801	-0.0155801	-0.0155801	-0.0155801
8.37	-0.0128528	-0.0128528	-0.0128528	-0.0128528	-0.0128528
8.38	-0.0101276	-0.0101276	-0.0101276	-0.0101276	-0.0101276
8.39	-0.00740471	-0.00740471	-0.00740471	-0.00740471	-0.00740471
8.4	-0.00468434	-0.00468434	-0.00468434	-0.00468434	-0.00468434
8.41	-0.00196676	-0.00196676	-0.00196676	-0.00196676	-0.00196676
8.42	0.000747769	0.000747769	0.000747769	0.000747769	0.000747769
8.43	0.00345901	0.00345901	0.00345901	0.00345901	0.00345901
8.44	0.00616671	0.00616671	0.00616671	0.00616671	0.00616671
8.45	0.00887062	0.00887062	0.00887062	0.00887062	0.00887062
8.46	0.0115705	0.0115705	0.0115705	0.0115705	0.0115705
8.47	0.0142661	0.0142661	0.0142661	0.0142661	0.0142661
8.48	0.0169572	0.0169572	0.0169572	0.0169572	0.0169572
8.49	0.0196435	0.0196435	0.0196435	0.0196435	0.0196435
8.5	0.0223247	0.0223247	0.0223247	0.0223247	0.0223247
8.51	0.0250008	0.0250008	0.0250008	0.0250008	0.0250008
8.52	0.0276713	0.0276713	0.0276713	0.0276713	0.0276713
8.53	0.030336	0.030336	0.030336	0.030336	0.030336
8.54	0.0329948	0.0329948	0.0329948	0.0329948	0.0329948
8.55	0.0356474	0.0356474	0.0356474	0.0356474	0.0356474
8.56	0.0382935	0.0382935	0.0382935	0.0382935	0.0382935
8.57	0.0409329	0.0409329	0.0409329	0.0409329	0.0409329
8.58	0.0435653	0.0435653	0.0435653	0.0435653	0.0435653
8.59	0.0461905	0.0461905	0.0461905	0.0461905	0.0461905
8.6	0.0488084	0.0488084	0.0488084	0.0488084	0.0488084
8.61	0.0514185	0.0514185	0.0514185	0.0514185	0.0514185
8.62	0.0540208	0.0540208	0.0540208	0.0540208	0.0540208
8.63	0.056615	0.056615	0.056615	0.056615	0.056615
8.64	0.0592008	0.0592008	0.0592008	0.0592008	0.0592008
8.65	0.061778	0.061778	0.061778	0.061778	0.061778
8.66	0.0643464	0.0643464	0.0643464	0.0643464	0.0643464
8.67	0.0669057	0.0669057	0.0669057	0.0669057	0.0669057
8.68	0.0694558	0.0694558	0.0694558	0.0694558	0.0694558
8.69	0.0719963	0.0719963	0.0719963	0.0719963	0.0719963
8.7	0.0745271	0.0745271	0.0745271	0.0745271	0.0745271
8.71	0.077048	0.077048	0.077048	0.077048	0.077048
