300000	0.00203401	3.14363
900000	0.00110957	3.1427
1500000	0.00042068	3.14201
2100000	0.000684082	3.14091
2700000	0.00141784	3.14017
3000000	0.00121532	3.14038
9000000	0.000196209	3.1414
15000000	0.00046012	3.14113
21000000	0.000513606	3.14108
27000000	0.000222283	3.14137
30000000	0.000155987	3.14144
90000000	9.93647e-05	3.14149
150000000	0.000149214	3.14144
210000000	1.30536e-05	3.14158
270000000	1.17499e-05	3.14158
